LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048708,RevisionedObjectChanges_IsRevOfRcd,2,Is Revision of Record,csi,레코드의 리비전
1048709,ContainerStatusDetails_ProductName,2,Product Name,csi,제품 이름
1048710,RevisionedObject_Revision,2,Revision,csi,리비전
1048711,Product_CustomerProductNumber,2,Customer Product Number,csi,고객 제품 번호
1048712,MfgOrderChanges_Qty,2,Quantity,csi,수량
1048714,Spec_AllowReworkTo,2,Allow Rework To,csi,재작업 허용 대상
1048715,Spec_MaxQueueTime,2,Max Queue Time,csi,최대 대기 시간
1048717,Spec_WarningQueueTime,2,Warning Queue Time,csi,경고 대기 시간
1048718,Workflow_TotalCycleTime,2,Total Cycle Time,csi,총 사이클 시간
1048719,Workflow_TotalYield,2,Total Yield,csi,총 수율
1048727,BaseObject_ChangeCount,2,Change Count,csi,변경 개수
1048728,SchedulingDetailChanges_StdBatchSize,2,Standard Batch Size,csi,표준 배치 크기
1048729,SchedulingDetail_SetupTime,2,Setup Time,csi,설정 시간
1048730,SchedulingDetail_RunRateOption,2,Run Rate Option,csi,실행 속도 옵션
1048733,SchedulingDetail_Yield,2,Yield,csi,수율
1048734,SchedulingDetail_NormalCycleTime,2,Normal Cycle Time,csi,정상 사이클 시간
1048735,SchedulingDetail_FastCycleTime,2,Fast Cycle Time,csi,빠른 사이클 시간
1048738,TxnDetails_NewOwner,2,New Owner,csi,새 소유자
1048740,TxnDetails_ReworkReason,2,Rework Reason,csi,재작업 이유
1048741,TxnDetails_ToContainerName,2,To Container Name,csi,대상 컨테이너 이름
1048742,TxnDetails_ToContainerLevel,2,To Container Level,csi,대상 컨테이너 수준
1048743,TxnDetails_ToContainerOption,2,To Container Option,csi,대상 컨테이너 옵션
1048744,PathSelector_EffectiveFromDate,2,Effective From Date,csi,유효 기간 시작일
1048745,MaterialListItemChanges_EffectiveThruDate,2,Effective Through Date,csi,유효 기간 종료일
1048746,AlarmDefinition_MessageText,2,Message Text,csi,메시지 텍스트
1048747,WIPMsgDetails_WriteToHistory,2,Write To History,csi,이력에 쓰기
1048752,WIPMsg_AcknowledgementRequired,2,Acknowledgment Required,csi,수신 확인 필요
1048754,WIPMsgDetails_PasswordRequired,2,Password Required,csi,암호 필요
1048755,WIPMsgDetails_StopProcessing,2,Stop Processing,csi,프로세스 중지
1048756,AlarmDefinition_TriggerAction,2,Trigger Action,csi,동작 트리거
1048757,AlarmDefinition_SendNotification,2,Send Notification,csi,알림 보내기
1048758,WIPMsgDetails_NotificationTargets,2,Notification targets,csi,알림 타겟
1048759,AlarmDefinition_NotificationText,2,Notification Text,csi,알림 텍스트
1048760,ObjectGroup_ResolvedEntries,2,Resolved Entries,csi,해결된 항목
1048761,WorkCenter_ResourceGroup,2,Resource Group,csi,리소스 그룹
1048762,Spec_RecipeFile,2,Recipe File,csi,레시피 파일
1048763,ChangeHistory_LastChangeDate,2,Last Change Date,csi,마지막 변경일
1048764,BaseObject_InstanceID,2,Instance ID,csi,인스턴스 ID
1048765,NamedDataObject_ChangeHistory,2,Change History,csi,변경 이력
1048766,RevisionBase_Revisions,2,Revisions,csi,리비전
1048767,RevisionBase_RevOfRcd,2,Rev Of Rcd,csi,레코드의 리비전
1048768,Container_WIPMsgDefMgr,2,WIP Msg Def Mgr,csi,WIP 메시지 정의 관리자
1048769,Container_ChildContainers,2,Child Containers,csi,자식 컨테이너
1048770,Container_ChildCount,2,Child Count,csi,자식 개수
1048771,Container_ContainerComments,2,Container Comments,csi,컨테이너 주석
1048779,Container_CurrentCrossRefs,2,Current Cross Refs,csi,현재 상호 참조
1048786,Container_CurrentStatus,2,Current Status,csi,현재 상태
1048787,Container_CurrentThruputQty,2,Current Thruput Qty,csi,현재 처리량
1048788,Container_CurrentThruputQty2,2,Current Thruput Qty2,csi,현재 처리량2
1048790,DefectHistoryDetail_DefectCount,2,Defect Count,csi,결함 개수
1048791,Container_DueDate,2,Due Date,csi,기한
1048792,Container_DueDateGMT,2,Due Date GMT,csi,기한(GMT)
1048793,Container_FactoryStartDate,2,Factory Begin Date,csi,공장 시작일
1048794,Container_FactoryStartDateGMT,2,Factory Begin Date GMT,csi,공장 시작일(GMT)
1048795,Container_FactoryStartQty,2,Factory Begin Qty,csi,공장 시작 수량
1048796,Container_FactoryStartQty2,2,Factory Begin Qty2,csi,공장 시작 수량2
1048797,Container_FactoryStartUOM,2,Factory Begin UOM,csi,공장 시작 UOM
1048798,Container_FactoryStartUOM2,2,Factory Begin UOM2,csi,공장 시작 UOM2
1048799,Container_GateStatus,2,Gate Status,csi,게이트 상태
1048800,Container_HoldReason,2,Hold Reason,csi,보류 이유
1048801,Container_InProcess,2,In Process,csi,처리 중
1048803,Container_LastActivityDate,2,Last Activity Date,csi,마지막 활동일
1048804,Container_LastActivityDateGMT,2,Last Activity Date GMT,csi,마지막 활동일(GMT)
1048805,Container_LastCompletionDate,2,Last Completion Date,csi,마지막 완료일
1048806,Container_LastCompletionDateGMT,2,Last Completion Date GMT,csi,마지막 완료일(GMT)
1048807,Container_LastMoveDate,2,Last Move Date,csi,마지막 이동일
1048808,Container_LastMoveDateGMT,2,Last Move Date GMT,csi,마지막 이동일(GMT)
1048809,Container_Level,2,Level,csi,수준
1048810,Container_MfgOrder,2,Mfg Order,csi,제조업체 주문
1048812,Container_NextOperation,2,Next Operation,csi,다음 작업
1048813,Container_NextStep,2,Next Step,csi,다음 단계
1048814,Container_NextTxn,2,Next Txn,csi,다음 트랜잭션
1048815,Container_Operation,2,Operation,csi,작업
1048816,Container_OriginalContainer,2,Original Container,csi,원래 컨테이너
1048817,Container_OriginalFactory,2,Original Factory,csi,원래 공장
1048818,Container_OriginalQty,2,Original Qty,csi,원래 수량
1048819,Container_OriginalQty2,2,Original Qty2,csi,원래 수량2
1048820,Container_OriginalStartDate,2,Original Start Date,csi,원래 시작일
1048821,Container_OriginalStartDateGMT,2,Original Start Date GMT,csi,원래 시작일(GMT)
